firm_id,company_name,ticker,cik,sic,sic_description,sector,industry,exchange,source,source_date,inclusion_reason,notes
CIK0001120193,"NASDAQ, INC.",NDAQ,0001120193,6200,"Security & Commodity Brokers, Dealers, Exchanges & Services",Financial Technology,Exchange or Market Infrastructure,Nasdaq,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,fintech_name_keyword_exchange_or_market_infrastructure,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented. Included by fintech/capital-markets name keyword outside core financial SIC groups."
CIK0001475841,National Bank Holdings Corp,NBHC,0001475841,6021,National Commercial Banks,Financials,Commercial Banks,NYSE,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_602,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0000796534,NATIONAL BANKSHARES INC,NKSH,0000796534,6021,National Commercial Banks,Financials,Commercial Banks,Nasdaq,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_602,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0000070502,NATIONAL RURAL UTILITIES COOPERATIVE FINANCE CORP /DC/,NRUC,0000070502,6159,Miscellaneous Business Credit Institution,Financials,Business Finance,NYSE,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_615,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0000844150,NatWest Group plc,NWG,0000844150,6029,"Commercial Banks, NEC",Financials,Commercial Banks,NYSE,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_602,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0001593538,NAVIENT CORP,JSM,0001593538,6211,"Security Brokers, Dealers & Flotation Companies",Financials,Brokers and Dealers,Nasdaq,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_621,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0001979330,"NB Bancorp, Inc.",NBBK,0001979330,6036,"Savings Institutions, Not Federally Chartered",Financials,Savings Institutions,Nasdaq,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_603,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0000790359,NBT BANCORP INC,NBTB,0000790359,6021,National Commercial Banks,Financials,Commercial Banks,Nasdaq,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_602,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0001258602,NELNET INC,NNI,0001258602,6141,Personal Credit Institutions,Financials,Consumer Finance,NYSE,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_614,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0002067129,Neptune Insurance Holdings Inc.,NP,0002067129,6411,"Insurance Agents, Brokers & Service",Financials,Insurance Agents and Brokers,NYSE,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_641,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0001414767,Netcapital Inc.,NCPL,0001414767,6199,Finance Services,Financials,Finance Services,Nasdaq,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_619,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0001587987,"NewtekOne, Inc.",NEWT,0001587987,6021,National Commercial Banks,Financials,Commercial Banks,Nasdaq,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_602,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0001786248,"NexPoint Real Estate Finance, Inc.",NREF,0001786248,6798,Real Estate Investment Trusts,Financials,Mortgage REIT or Selected Investment Vehicle,NYSE,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,selected_investment_sic_6798,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0001958713,NFT Ltd,MI,0001958713,6199,Finance Services,Financials,Finance Services,NYSE,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_619,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0001681206,"NI Holdings, Inc.",NODK,0001681206,6331,"Fire, Marine & Casualty Insurance",Financials,Property and Casualty Insurance,Nasdaq,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_633,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0001174850,NICOLET BANKSHARES INC,NIC,0001174850,6021,National Commercial Banks,Financials,Commercial Banks,NYSE,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_602,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0001547903,"NMI Holdings, Inc.",NMIH,0001547903,6351,Surety Insurance,Financials,Surety Insurance,Nasdaq,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_635,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0001499543,NOAH HOLDINGS LTD,NOAH,0001499543,6282,Investment Advice,Financials,Asset Management and Investment Advice,NYSE,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_628,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0001163653,NOMURA HOLDINGS INC,NMR,0001163653,6211,"Security Brokers, Dealers & Flotation Companies",Financials,Brokers and Dealers,NYSE,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_621,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0001847398,"NorthEast Community Bancorp, Inc./MD/",NECB,0001847398,6036,"Savings Institutions, Not Federally Chartered",Financials,Savings Institutions,Nasdaq,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_603,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0000073124,NORTHERN TRUST CORP,NTRS,0000073124,6022,State Commercial Banks,Financials,Commercial Banks,Nasdaq,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_602,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0001493225,"Northfield Bancorp, Inc.",NFBK,0001493225,6035,"Savings Institution, Federally Chartered",Financials,Savings Institutions,Nasdaq,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_603,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0001336706,NORTHPOINTE BANCSHARES INC,NPB,0001336706,6022,State Commercial Banks,Financials,Commercial Banks,NYSE,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_602,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0001163370,NORTHRIM BANCORP INC,NRIM,0001163370,6035,"Savings Institution, Federally Chartered",Financials,Savings Institutions,Nasdaq,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_603,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0001471265,"Northwest Bancshares, Inc.",NWBI,0001471265,6021,National Commercial Banks,Financials,Commercial Banks,Nasdaq,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_602,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0001013272,NORWOOD FINANCIAL CORP,NWFL,0001013272,6022,State Commercial Banks,Financials,Commercial Banks,Nasdaq,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_602,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0001881592,"NSTS Bancorp, Inc.",NSTS,0001881592,6035,"Savings Institution, Federally Chartered",Financials,Savings Institutions,Nasdaq,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_603,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0001691493,Nu Holdings Ltd.,NU,0001691493,6199,Finance Services,Financials,Finance Services,NYSE,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_619,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0001431567,Oak Valley Bancorp,OVLY,0001431567,6022,State Commercial Banks,Financials,Commercial Banks,Nasdaq,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_602,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0001004702,OCEANFIRST FINANCIAL CORP,OCFC,0001004702,6021,National Commercial Banks,Financials,Commercial Banks,Nasdaq,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_602,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0000874501,OCTAVE SPECIALTY GROUP INC,OSG,0000874501,6351,Surety Insurance,Financials,Surety Insurance,NYSE,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_635,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0001030469,OFG BANCORP,OFG,0001030469,6022,State Commercial Banks,Financials,Commercial Banks,NYSE,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_602,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0000894671,OHIO VALLEY BANC CORP,OVBC,0000894671,6022,State Commercial Banks,Financials,Commercial Banks,Nasdaq,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_602,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0000707179,OLD NATIONAL BANCORP /IN/,ONB,0000707179,6021,National Commercial Banks,Financials,Commercial Banks,Nasdaq,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_602,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0000074260,OLD REPUBLIC INTERNATIONAL CORP,ORI,0000074260,6351,Surety Insurance,Financials,Surety Insurance,NYSE,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_635,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0000357173,OLD SECOND BANCORP INC,OSBC,0000357173,6022,State Commercial Banks,Financials,Commercial Banks,Nasdaq,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_602,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0001584207,"OneMain Holdings, Inc.",OMF,0001584207,6141,Personal Credit Institutions,Financials,Consumer Finance,NYSE,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_614,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0000873860,ONITY GROUP INC.,ONIT,0000873860,6162,Mortgage Bankers & Loan Correspondents,Financials,Mortgage Finance,NYSE,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_616,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0001722010,OP Bancorp,OPBK,0001722010,6022,State Commercial Banks,Financials,Commercial Banks,Nasdaq,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_602,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0001806201,Open Lending Corp,LPRO,0001806201,6141,Personal Credit Institutions,Financials,Consumer Finance,Nasdaq,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_614,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0001538716,Oportun Financial Corp,OPRT,0001538716,6199,Finance Services,Financials,Finance Services,Nasdaq,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_619,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0000791963,OPPENHEIMER HOLDINGS INC,OPY,0000791963,6211,"Security Brokers, Dealers & Flotation Companies",Financials,Brokers and Dealers,NYSE,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_621,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0001818502,OppFi Inc.,OPFI,0001818502,6199,Finance Services,Financials,Finance Services,NYSE,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_619,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0001288855,"OptimumBank Holdings, Inc.",OPHC,0001288855,6021,National Commercial Banks,Financials,Commercial Banks,NYSE,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_602,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0001754226,"Orange County Bancorp, Inc. /DE/",OBT,0001754226,6022,State Commercial Banks,Financials,Commercial Banks,Nasdaq,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_602,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
